bassoon-trill.csv
Instrument: Bassoon
Transposition: 0 cents
Tonic: 440.0 Hz
Temperament: 12-TET
Description: In $standard$ collections` all pitches are shown as in tune relative to 12-TET` even though this might not always be the case. Also` there might be some errors
Type,Frequency (Hz),Transposed pitch,Concert pitch,TET step,Fingering,Fingering ID,Description
trill,58.27047 61.735413,Bb1+0.0 B1+0.0,Bb1+0.0 B1+0.0,1\12 -0.0% 2\12 0.0%, [Bb]B 123 | E 456 F,3561050116_0_2_|_0.0:0.0_0.0:0.0,
trill,58.27047 65.406391,Bb1+0.0 C2+0.0,Bb1+0.0 C2+0.0,1\12 -0.0% 3\12 -0.0%, [Bb][B]C 123 | E 456 F,3561050120_0_6_|_0.0:0.0_0.0:0.0,
trill,61.735413 65.406391,B1+0.0 C2+0.0,B1+0.0 C2+0.0,2\12 0.0% 3\12 -0.0%, [B]C 123 | E 456 F,3561050120_0_4_|_0.0:0.0_0.0:0.0,
trill,61.735413 69.295658,B1+0.0 C#2+0.0,B1+0.0 C#2+0.0,2\12 0.0% 4\12 0.0%, B 123[C#] | E 456 F,3561050116_0_262144_|_0.0:0.0_0.0:0.0,
trill,65.406391 69.295658,C2+0.0 C#2+0.0,C2+0.0 C#2+0.0,3\12 -0.0% 4\12 0.0%, C 123[C#] | E 456 F,3561050120_0_262144_|_0.0:0.0_0.0:0.0,
trill,65.406391 73.416192,C2+0.0 D2+0.0,C2+0.0 D2+0.0,3\12 -0.0% 5\12 0.0%, [C]D 123 | E 456 F,3561050144_0_8_|_0.0:0.0_0.0:0.0,
trill,69.295657 73.416192,C#2+0.0 D2+0.0,C#2+0.0 D2+0.0,4\12 -0.0% 5\12 0.0%, [C]D 123[C#] | E 456 F,3561050144_0_262152_|_0.0:0.0_0.0:0.0,
trill,69.295657 77.781746,C#2+0.0 Eb2+0.0,C#2+0.0 Eb2+0.0,4\12 -0.0% 6\12 0.0%, [C]D 123[Eb][C#] | E 456 F,3561050144_0_393224_|_0.0:0.0_0.0:0.0,awkward; alternate C# and Eb
trill,73.416191 77.781746,D2+0.0 Eb2+0.0,D2+0.0 Eb2+0.0,5\12 -0.0% 6\12 0.0%, D 123[Eb] | E 456 F,3561050144_0_131072_|_0.0:0.0_0.0:0.0,
trill,73.416191 82.406889,D2+0.0 E2+0.0,D2+0.0 E2+0.0,5\12 -0.0% 7\12 -0.0%, [D]123 | E 456 F,3561050112_0_32_|_0.0:0.0_0.0:0.0,
trill,77.781745 82.406889,Eb2+0.0 E2+0.0,Eb2+0.0 E2+0.0,6\12 -0.0% 7\12 -0.0%, [D]123 Eb | E 456 F,3561181184_0_32_|_0.0:0.0_0.0:0.0,
trill,77.781745 87.307058,Eb2+0.0 F2+0.0,Eb2+0.0 F2+0.0,6\12 -0.0% 8\12 0.0%, D W 123 Eb | [E]456 F,3556987936_0_4194304_|_0.0:0.0_0.0:0.0,
trill,82.406888 87.307058,E2+0.0 F2+0.0,E2+0.0 F2+0.0,7\12 -0.0% 8\12 0.0%, 123 | [E]456 F,3556855808_0_4194304_|_0.0:0.0_0.0:0.0,
trill,82.406888 92.498606,E2+0.0 F#2+0.0,E2+0.0 F#2+0.0,7\12 -0.0% 9\12 0.0%, D 123 | [F#]456 F,3556855840_0_8388608_|_0.0:0.0_0.0:0.0,
trill,87.307057 92.498606,F2+0.0 F#2+0.0,F2+0.0 F#2+0.0,8\12 -0.0% 9\12 0.0%, W 123 | [F#]456 F,3556856832_0_8388608_|_0.0:0.0_0.0:0.0,
trill,87.307057 97.998859,F2+0.0 G2+0.0,F2+0.0 G2+0.0,8\12 -0.0% 10\12 0.0%, W 123 | 456[F],1409373184_0_2147483648_|_0.0:0.0_0.0:0.0,
